,id,text,label,intensity,word_count,char_count,punc_count,range,stop_words
2592,40394,"pet : end thing hand : ye therefor # sober , # watch unto prayer",sadness,0.479,19,75,5,0.4 - 0.499,8
2593,40395,"haha !! , sorri grim even ?! disturb & amp ; im start lose trust twitter gener !!",sadness,0.479,24,110,10,0.4 - 0.499,9
2594,40396,"liter guy ( - would - say - success guy ) tell ' ship sail ' kay guy , first , ' work sub , last , sink",sadness,0.479,24,117,12,0.4 - 0.499,8
2595,40397,fight racist girl stay gavc get kick call bs,sadness,0.479,20,76,1,0.4 - 0.499,10
2596,40398,brave young individu open us # depress # anxieti help rais awar !!,sadness,0.479,22,115,5,0.4 - 0.499,11
2597,40399,rough situat around schalk werder bremen start campaign . bremen dash late new manag . .,sadness,0.479,24,114,3,0.4 - 0.499,10
2598,40400,"' blame ,' speak , room , kick chair beneath .\ n # amwrit # dark",sadness,0.479,18,92,9,0.4 - 0.499,9
2599,40401,"call pessimist , ' think therapi fix whatev wrong anthoni weiner .",sadness,0.479,20,117,7,0.4 - 0.499,8
2600,40402,novemb # canola lose $. $. per tonn .,sadness,0.479,8,42,6,0.4 - 0.499,1
2601,40403,"frown , let ' distraught ' gardevoir ' say wish trainer",sadness,0.479,18,89,5,0.4 - 0.499,10
2602,40404,brad pitt investig child abus ?! get realli # dark,sadness,0.479,13,65,3,0.4 - 0.499,5
2603,40405,bare video onlin anyon get rehabilit ? anyon actual get help afflict ? jut get twitter video .,sadness,0.479,23,116,3,0.4 - 0.499,8
2604,40406,alway sober say ' drink . teach keep mouth shut . \ nâ €• ernest hemingway # quot,sadness,0.479,22,99,5,0.4 - 0.499,10
2605,40407,"[ teeth sink vein poor woman ' accident ' small problem engin , outsid --",sadness,0.479,26,110,6,0.4 - 0.499,14
2606,40408,- worst possibl decis could make arriv uk . shock servic . poor coverag .,sadness,0.479,18,92,5,0.4 - 0.499,5
2607,40409,lose day snapchat streak ' do,sadness,0.47700000000000004,8,33,1,0.4 - 0.499,1
2608,40410,tend ' go get infect . \ n \ nhe ' frown look . \ nit must hurt damn .],sadness,0.475,22,110,10,0.4 - 0.499,8
2609,40411,' sadli mistake think ' make tweet isol comment random twitter user .,sadness,0.469,20,99,4,0.4 - 0.499,8
2610,40412,wait hour call back cancel order place alreadi spend hour phone ?!,sadness,0.46399999999999997,28,108,3,0.4 - 0.499,13
2611,40413,stop watch gotham caus drop tabitha barb ' relationship make pine main,sadness,0.461,19,95,1,0.4 - 0.499,8
2612,40414,": like mope around episod . moment emot weak , felt sorri -",sadness,0.46,26,112,6,0.4 - 0.499,14
2613,40415,' confid never experi success last yr . best hope anoth bournemouth,sadness,0.45799999999999996,22,110,3,0.4 - 0.499,10
2614,40416,never leav alon credit card . nope nope mope .,sadness,0.45799999999999996,11,47,2,0.4 - 0.499,3
2615,40417,pleas . could cloud passion . emot lead truth .,sadness,0.45799999999999996,19,114,7,0.4 - 0.499,8
2616,40418,horribl pun day make . shall return cage dark corner cri & amp ; laugh hyster .,sadness,0.45799999999999996,27,116,4,0.4 - 0.499,13
2617,40419,"hous isnt alway mess , friend come # mess # seriou # twitter # problem # like # friend # filthi # home",sadness,0.45799999999999996,24,113,9,0.4 - 0.499,9
2618,40420,â € œwe easili # forgiv # child # afraid # dark ; real # tragedi # life # men # afraid # light . â € â €“ plato,sadness,0.45799999999999996,25,117,11,0.4 - 0.499,13
2619,40421,"- rather forlorn , scan witch hous rest back elphi . ' grimmeri go .'",sadness,0.45799999999999996,19,108,7,0.4 - 0.499,6
2620,40422,# cureforinsomnia leave say doom & amp ; gloom . trump train much fun !,sadness,0.45799999999999996,20,99,6,0.4 - 0.499,9
2621,40423,histori repeat .. gaa cultur dare anyon think ' ok discourag irish person attend match final,sadness,0.45799999999999996,23,117,3,0.4 - 0.499,9
2622,40424,mayor visit downtrodden part town brave pr stunt . eleven .,sadness,0.45799999999999996,13,59,2,0.4 - 0.499,4
2623,40425,go pet suppli plu tonight work feel # lose # confus,sadness,0.45799999999999996,16,79,3,0.4 - 0.499,6
2624,40426,think sink teeth someth ' mean b sook,sadness,0.45799999999999996,20,119,5,0.4 - 0.499,8
2625,40427,doom gloom ? want hear love thing airbnb !,sadness,0.45799999999999996,16,66,3,0.4 - 0.499,8
2626,40428,"mayb ' , ' ask studi hard get job like . way ' dread .",sadness,0.45799999999999996,23,99,7,0.4 - 0.499,10
2627,40429,"\ n ' well go one two way . either get accept , ' go chang , mope --",sadness,0.45799999999999996,27,114,11,0.4 - 0.499,14
2628,40430,total get . ' say donut time one week lose . lb get discourag ! ' linear ðÿ ˜˜,sadness,0.45799999999999996,26,118,6,0.4 - 0.499,9
2629,40431,' know love ' sober # sober # selenagomez # reviv,sadness,0.45799999999999996,13,64,5,0.4 - 0.499,7
2630,40432,err wasnt gloomi . . mio peopl gloomi # remain # brexit,sadness,0.45799999999999996,15,72,5,0.4 - 0.499,5
2631,40433,"ðÿ ˜‚ ðÿ ˜‚ ðÿ ˜‚. sure half star get togeth , break , affair , let porn vid slip , fight , ect etc rate . # sad ðÿ ˜‚",sadness,0.45799999999999996,22,130,9,0.4 - 0.499,5
2632,40434,im seriou put word mouth bitch ' add ' ' sentenc ' say shit blood,sadness,0.45799999999999996,26,95,4,0.4 - 0.499,13
2633,40435,' # foggi # dark morn - # filter time . # light purpos . :),sadness,0.45799999999999996,17,82,11,0.4 - 0.499,7
2634,40436,?'\ n ' worthi enough know .' # # seriou,sadness,0.45799999999999996,12,58,8,0.4 - 0.499,6
2635,40437,"friend lose / phone , long mourn lose phone ask earpiec ?",sadness,0.45799999999999996,22,94,3,0.4 - 0.499,12
2636,40438,"doesnt anyon els , liter pull offic caus someon complain spit sink yesterday",sadness,0.457,23,113,2,0.4 - 0.499,10
2637,40439,' anybodi know watch penni dread ? â ˜ ¹ï ¸ ï ¸,sadness,0.455,9,50,2,0.4 - 0.499,3
2638,40440,old person ' handl stuff .... lol leave .... get back ' sober,sadness,0.455,22,91,10,0.4 - 0.499,12
2639,40441,peopl much neg fill insid im alway happi gloomi world someon like u exist namjoon,sadness,0.45,24,113,2,0.4 - 0.499,8
2640,40442,. problem time take mean go date alreadi . # sadli,sadness,0.445,24,95,5,0.4 - 0.499,13
2641,40443,"tri think posit , let situat discourag âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨ âœ ¨",sadness,0.44,12,275,1,0.4 - 0.499,5
2642,40444,candic great british bake pout head ðÿ ‘ šðÿ » ðÿ ™„,sadness,0.43799999999999994,14,64,0,0.4 - 0.499,7
2643,40445,dull uk .,sadness,0.43799999999999994,6,25,2,0.4 - 0.499,3
2644,40446,blue ... blue ? ðÿ ¤”,sadness,0.43799999999999994,4,29,5,0.4 - 0.499,0
2645,40447,sometim think british polit landscap desol look foam wasteland us think ' ok,sadness,0.43799999999999994,25,112,1,0.4 - 0.499,12
2646,40448,"' look . ' , unhappi . \ n \ n ( nngh . get email notif thank .)",sadness,0.43799999999999994,17,86,12,0.4 - 0.499,7
2647,40449,posit think gloom cloudi day,sadness,0.43799999999999994,7,38,0,0.4 - 0.499,2
2648,40450,' train pitch black outsid idea ... # travel # whereami # lose # adventur,sadness,0.43799999999999994,22,101,8,0.4 - 0.499,12
2649,40451,", ' get discourag , mayb prayer divin intervent help would help :)",sadness,0.43799999999999994,21,105,6,0.4 - 0.499,9
2650,40452,"wonder post ! novelist ' discourag reject , usual work person .",sadness,0.43799999999999994,19,114,6,0.4 - 0.499,10
2651,40453,cheap pout brodcast,sadness,0.43799999999999994,4,19,0,0.4 - 0.499,1
2652,40454,"tri give time sober , wait friend ' hous . hour later , gal wake nap vomit .",sadness,0.43799999999999994,29,108,5,0.4 - 0.499,13
2653,40455,otherwis ' commit crime soul sober ppl know good bad,sadness,0.43799999999999994,20,100,2,0.4 - 0.499,10
2654,40456,first time slough check new station floor # sad # lifeontheroad,sadness,0.43799999999999994,15,80,3,0.4 - 0.499,5
2655,40457,"nigga murk . murki water , tri swim .",sadness,0.43799999999999994,12,49,3,0.4 - 0.499,5
2656,40458,oh dear watch woman pout well,sadness,0.43799999999999994,15,58,1,0.4 - 0.499,8
2657,40459,lose heart dark .. underneath star ðÿž §,sadness,0.43799999999999994,15,57,2,0.4 - 0.499,9
2658,40460,' dark,sadness,0.43799999999999994,2,8,1,0.4 - 0.499,1
2659,40461,$ fogo max pessim bottom ( yet ). solid pe ratio restaur . let ' catch level level come .,sadness,0.43799999999999994,28,108,7,0.4 - 0.499,12
2660,40462,sad white sox play record ;),sadness,0.43799999999999994,12,60,4,0.4 - 0.499,4
2661,40463,' sorri hear issu make feel . ' like hear custom unhappi :-(,sadness,0.43799999999999994,26,111,7,0.4 - 0.499,14
2662,40464,naoto nod also like tha band . also frown . ' band ' papa roach ' concert ...?',sadness,0.43799999999999994,20,87,10,0.4 - 0.499,7
2663,40465,sad . film stori . know could ploy escal tension . unverifi report hype,sadness,0.43799999999999994,22,118,7,0.4 - 0.499,7
2664,40466,nahh grim,sadness,0.43799999999999994,4,24,1,0.4 - 0.499,0
2665,40467,"' last week cn ! ' gonna sad leav , also first plan break sinc go anim !",sadness,0.43799999999999994,25,100,5,0.4 - 0.499,11
2666,40468,"well , ' need sulk . alway request song , know .",sadness,0.43799999999999994,15,73,6,0.4 - 0.499,6
2667,40469,"' disappoint .'\ n \ nhe fake pout , start chuckl .",sadness,0.43799999999999994,12,70,8,0.4 - 0.499,5
2668,40470,shoutout drink man bu piss bottl seat,sadness,0.436,17,60,0,0.4 - 0.499,10
2669,40471,"lord make instrument peac â €” ' hate , let sow love â €” ' injuri , pardon â €” ' despair , hope",sadness,0.42700000000000005,26,120,6,0.4 - 0.499,8
2670,40472,"turn , older woman look sybil somber express . \ n \ nâ € œshe run away . cannot blame . â €",sadness,0.426,24,120,7,0.4 - 0.499,8
2671,40473,hour play conced less west ham northampton . let sink .,sadness,0.42,20,96,4,0.4 - 0.499,8
2672,40474,peopl leav toilet fuck grim state,sadness,0.42,8,41,0,0.4 - 0.499,2
2673,40475,god full shill ? serious need major rethink lab gove lifetim,sadness,0.41700000000000004,22,114,4,0.4 - 0.499,9
2674,40476,nl ' top bureaucrat director group form oppos nl ' top megaproject . # nlpoli - never dull,sadness,0.41700000000000004,19,86,5,0.4 - 0.499,5
2675,40477,well cours . progress sake progress must discourag . problem substanc rhetor,sadness,0.41700000000000004,21,120,4,0.4 - 0.499,10
2676,40478,alreadi plot next step get cut minivan tomorrow ' drop - line . # preschoolpolit # momth # seriou,sadness,0.41700000000000004,20,113,6,0.4 - 0.499,7
2677,40479,sunderland time line quit funni doom & amp ; gloom face us long trip us midweek . # whatgoesaroundcomesaround,sadness,0.41700000000000004,24,119,4,0.4 - 0.499,9
2678,40480,"' shine good deed weari world ' roald dahl , charli chocol factori",sadness,0.41700000000000004,18,94,5,0.4 - 0.499,5
2679,40481,"like keep grind boy life chang one year , even ' dark sun shine somewher ...'",sadness,0.41700000000000004,22,96,6,0.4 - 0.499,9
2680,40482,"get # mybrokenfoot run great north run , ' wait run month time - mostli dark ! # ukrunchat",sadness,0.41700000000000004,23,115,8,0.4 - 0.499,6
2681,40483,awar time awar time lose . # awar # time,sadness,0.41700000000000004,10,52,3,0.4 - 0.499,3
2682,40484,end meet mother dread,sadness,0.41700000000000004,10,38,0,0.4 - 0.499,6
2683,40485,"\ nbreath . trend despond . mr clinton win . keep glove , guard , punch like hell .",sadness,0.41700000000000004,22,115,8,0.4 - 0.499,7
2684,40486,u . . ad year syrian conflict arm ' rebel ' armi . would think iraq sink kerri .,sadness,0.41700000000000004,24,111,8,0.4 - 0.499,10
2685,40487,"weak & amp ; despair , mighti god near ; give us strength & amp ; joy & amp ; hope , & amp ; calm inner fear , faith & amp ; trust .",sadness,0.41700000000000004,30,131,15,0.4 - 0.499,10
2686,40488,work blanchardstown shop centr year figur today mark & amp ; spencer ' # lose,sadness,0.41700000000000004,23,111,4,0.4 - 0.499,11
2687,40489,# vinb ' alot interest hear bout differ parti polit ideolog . parti murki origin r irrefut # vinb,sadness,0.41700000000000004,19,120,4,0.4 - 0.499,3
2688,40490,higginbotham ' flippant dismiss worri around carrick ' lack pace dismal . nimbl midfield carrick expos,sadness,0.41700000000000004,20,121,3,0.4 - 0.499,7
2689,40491,flight crash lose island # lose,sadness,0.41700000000000004,10,56,2,0.4 - 0.499,2
2690,40492,give smile emoticon ya ? dont like idea frown & gt ;.& lt ;,sadness,0.41700000000000004,18,91,8,0.4 - 0.499,7
2691,40493,"man pessimist know much ; optimist , know littl .'\ n - mark twain",sadness,0.41700000000000004,23,96,6,0.4 - 0.499,13
2692,40494,sadli go bed ' announc anyth ' go thank u love,sadness,0.41700000000000004,20,85,3,0.4 - 0.499,9
2693,40495,. use fear state view . get fact make seriou statement ???,sadness,0.41700000000000004,20,121,10,0.4 - 0.499,6
2694,40496,marco rojo play man unit !! let sink !!!,sadness,0.41700000000000004,13,49,5,0.4 - 0.499,4
2695,40497,"sometim peopl leav halfway wood . let griev , one leav good . # youarenotalon # nooneisalon",sadness,0.41700000000000004,21,112,5,0.4 - 0.499,8
2696,40498,lose wallet lol .... ....,sadness,0.41700000000000004,6,29,8,0.4 - 0.499,2
2697,40499,"' kali ' kitten ? [ ask , frown curl fair skin forehead show scar ] cat - ()",sadness,0.41700000000000004,25,111,10,0.4 - 0.499,10
2698,40500,feel strongli need work togeth right dread wrong .,sadness,0.415,16,82,3,0.4 - 0.499,6
2699,40501,name chang uncl remu lewi # foh # theydontlikeyoueith # unwok,sadness,0.414,9,67,4,0.4 - 0.499,0
2700,40502,sister : ( canadian player someth shadi .) jonathan toew frown ' know . # worldcupofhockey,sadness,0.40399999999999997,16,102,7,0.4 - 0.499,5
2701,40503,candic ' pout get preposter week . week ' go bite jack nicholson ' joker . # gbbo,sadness,0.397,18,89,6,0.3 - 0.399,6
2702,40504,# mhchat childhood experi inform adult relationship . associ memori question abil process,sadness,0.397,18,114,3,0.3 - 0.399,6
2703,40505,turn grumpi frown upsid - \ n \ nyou someth next imposs today,sadness,0.396,12,83,4,0.3 - 0.399,3
2704,40506,seriou problem expect privat philanthropi replac function govern servic ... danger,sadness,0.396,17,120,3,0.3 - 0.399,7
2705,40507,buy pack two medallion beef steak . get home . cook . one steak % pork . one unhappi mother . ðÿ ® ðÿ ·,sadness,0.396,25,114,7,0.3 - 0.399,6
2706,40508,"hope next time play l team , player score , take shirt & amp ; jump away end pure wind joyless cunt",sadness,0.396,28,117,4,0.3 - 0.399,10
2707,40509,life ' short frown long,sadness,0.396,9,35,1,0.3 - 0.399,5
2708,40510,leopard never chang spot ! # lose,sadness,0.396,7,34,2,0.3 - 0.399,2
2709,40511,need seriou nap rn,sadness,0.396,7,21,0,0.3 - 0.399,3
2710,40512,"sky news still push brexit gloom line , manag ignor fact ' simpli happen . ' futur .....'",sadness,0.396,21,105,10,0.3 - 0.399,7
2711,40513,: ask gate crash dumb idiosyncrasi sober peopl analyz situat !\ n,sadness,0.396,20,121,7,0.3 - 0.399,9
2712,40514,"pessimist someon , opportun knock , complain nois .",sadness,0.396,12,68,3,0.3 - 0.399,5
2713,40515,' seriou . man practic religion . church campaignin,sadness,0.396,17,124,8,0.3 - 0.399,6
2714,40516,"someth , confus type entir word ðÿ ˜ œ see , laugh . hour sad almost pass",sadness,0.396,22,104,4,0.3 - 0.399,8
2715,40517,suppos # dark # gritti though,sadness,0.396,10,48,3,0.3 - 0.399,5
2716,40518,"pretenti dick night galleri fuck , use towel dri sink",sadness,0.396,16,70,1,0.3 - 0.399,7
2717,40519,"' even , though ! way light finish properli without caus seriou mischief .",sadness,0.396,19,96,4,0.3 - 0.399,8
2718,40520,"interview prepar , hate talk , one dull subject matter ! # yawnoff",sadness,0.396,12,74,4,0.3 - 0.399,2
2719,40521,remo william ever actual ' save ' anyon sulk around kill random undesir ?,sadness,0.396,18,103,4,0.3 - 0.399,5
2720,40522,va ir al de amaiti afflict ?,sadness,0.396,9,45,2,0.3 - 0.399,2
2721,40523,' sitcom better ! u ' laugh sheldon leonard u sober real ! two way,sadness,0.396,24,104,5,0.3 - 0.399,10
2722,40524,â € œthe immens import footbal sometim scari . donâ €™ win respons mani unhappi peopl . â € - arsen wenger,sadness,0.396,23,123,3,0.3 - 0.399,8
2723,40525,"kudo tc bench bruce . ' help team , ride pine . game win . discuss . # meet",sadness,0.396,23,99,7,0.3 - 0.399,10
2724,40526,"peopl want go pine ridg , littl wind oelrich . start think transfer wanna stay cloud . decis man .",sadness,0.396,24,114,4,0.3 - 0.399,8
2725,40527,cam cannot seriou ig post stupid ass font use . would ' better say noth .,sadness,0.396,22,94,3,0.3 - 0.399,9
2726,40528,^' # wobbl carri # sink,sadness,0.396,7,41,5,0.3 - 0.399,2
2727,40529,episod today ! whilst edit power outag ! rebuild ... tomorrow # podcast # lose # edit # fail # tomorrow,sadness,0.396,18,108,10,0.3 - 0.399,6
2728,40530,sulki pant !,sadness,0.396,5,25,2,0.3 - 0.399,2
2729,40531,see someth hurt much past front singl sign griev . magicallll . âœ ¨,sadness,0.396,23,93,2,0.3 - 0.399,12
2730,40532,"' do piano , blue play , smooth talk ass . nexttt",sadness,0.381,14,64,4,0.3 - 0.399,5
2731,40533,sit sit room cleave watchin manchest unid v norffampton fink still goal fret ice level,sadness,0.375,25,115,2,0.3 - 0.399,8
2732,40534,"solemn thing , small scandal kingdom , see godâ €™ children starv seat fatherâ €™ tabl . - aw tozer",sadness,0.375,25,115,4,0.3 - 0.399,11
2733,40535,hey - find play histori new # io # applemus # music # lose,sadness,0.375,16,73,6,0.3 - 0.399,5
2734,40536,grow weari good . treadlin better deadlin .' # cgi,sadness,0.375,15,83,5,0.3 - 0.399,7
2735,40537,fellaini play ahead guy ... let sink,sadness,0.375,12,56,3,0.3 - 0.399,6
2736,40538,think huf pine tar use bat grip .,sadness,0.375,17,95,5,0.3 - 0.399,6
